1,0,0,3,0,0,1,1,2,0,4,2,2,1,5,1|Down|0,0,1,3,0,0,1,1,1,0,4,2,3,1,5,1
0,0,1,3,0,0,1,1,1,0,4,2,3,1,5,1|Left|1,3,0,0,2,0,0,0,1,4,2,2,3,1,5,1
1,3,0,0,2,0,0,0,1,4,2,2,3,1,5,1|Down|1,0,0,0,2,3,0,1,1,4,2,2,3,1,5,1
1,0,0,0,2,3,0,1,1,4,2,2,3,1,5,1|Left|1,0,1,0,2,3,1,0,1,4,3,0,3,1,5,1
1,0,1,0,2,3,1,0,1,4,3,0,3,1,5,1|Right|0,0,0,2,1,2,3,1,0,1,4,3,3,1,5,1
0,0,0,2,1,2,3,1,0,1,4,3,3,1,5,1|Right|0,0,0,2,1,2,3,1,0,1,4,3,3,1,5,1
0,0,0,2,1,2,3,1,0,1,4,3,3,1,5,1|Left|2,0,1,0,1,2,3,1,1,4,3,0,3,1,5,1
2,0,1,0,1,2,3,1,1,4,3,0,3,1,5,1|Left|2,1,0,1,1,2,3,1,1,4,3,0,3,1,5,1
2,1,0,1,1,2,3,1,1,4,3,0,3,1,5,1|Up|2,1,5,2,2,2,0,1,3,4,1,4,0,1,0,0
2,1,5,2,2,2,0,1,3,4,1,4,0,1,0,0|Left|2,1,5,2,3,1,1,0,3,4,1,4,0,0,0,1
2,1,5,2,3,1,1,0,3,4,1,4,0,0,0,1|Up|2,4,5,2,4,0,2,4,0,0,0,1,0,0,1,2
2,4,5,2,4,0,2,4,0,0,0,1,0,0,1,2|Left|2,4,5,2,4,2,4,0,1,1,0,0,1,2,0,0
2,4,5,2,4,2,4,0,1,1,0,0,1,2,0,0|Down|0,4,0,0,2,2,0,1,4,1,0,2,2,2,5,4
0,4,0,0,2,2,0,1,4,1,0,2,2,2,5,4|Right|0,1,0,4,0,0,3,1,0,4,1,2,0,3,5,4
0,1,0,4,0,0,3,1,0,4,1,2,0,3,5,4|Right|0,0,1,4,1,0,3,1,0,4,1,2,0,3,5,4
0,0,1,4,1,0,3,1,0,4,1,2,0,3,5,4|Up|1,4,1,4,2,3,3,1,0,0,1,2,0,0,5,4
1,4,1,4,2,3,3,1,0,0,1,2,0,0,5,4|Up|1,4,1,4,2,3,3,1,0,0,1,2,0,0,5,4
1,4,1,4,2,3,3,1,0,0,1,2,0,0,5,4|Down|0,0,1,4,1,0,3,1,1,4,1,2,2,3,5,4
0,0,1,4,1,0,3,1,1,4,1,2,2,3,5,4|Down|0,0,1,4,1,0,3,1,2,4,1,2,2,3,5,4
0,0,1,4,1,0,3,1,2,4,1,2,2,3,5,4|Down|1,0,1,4,0,0,3,1,1,4,1,2,3,3,5,4
1,0,1,4,0,0,3,1,1,4,1,2,3,3,5,4|Right|0,0,2,4,1,0,3,1,1,4,1,2,0,4,5,4
0,0,2,4,1,0,3,1,1,4,1,2,0,4,5,4|Left|2,4,0,1,1,3,1,0,1,4,1,2,4,5,4,0
2,4,0,1,1,3,1,0,1,4,1,2,4,5,4,0|Left|2,4,1,0,1,3,1,1,1,4,1,2,4,5,4,0
2,4,1,0,1,3,1,1,1,4,1,2,4,5,4,0|Down|0,4,0,0,0,3,1,1,3,4,2,1,4,5,4,2
0,4,0,0,0,3,1,1,3,4,2,1,4,5,4,2|Left|4,1,0,0,3,2,0,0,3,4,2,1,4,5,4,2
4,1,0,0,3,2,0,0,3,4,2,1,4,5,4,2|Up|4,1,2,1,5,2,4,2,1,4,0,0,0,5,0,0
4,1,2,1,5,2,4,2,1,4,0,0,0,5,0,0|Down|0,1,0,1,0,2,0,1,4,4,2,2,5,5,4,1
0,1,0,1,0,2,0,1,4,4,2,2,5,5,4,1|Left|2,0,1,0,2,1,0,0,5,3,0,0,6,4,1,0
2,0,1,0,2,1,0,0,5,3,0,0,6,4,1,0|Left|2,1,0,0,2,1,2,0,5,3,0,0,6,4,1,0
2,1,0,0,2,1,2,0,5,3,0,0,6,4,1,0|Right|1,0,2,1,0,2,1,2,0,0,5,3,0,6,4,1
1,0,2,1,0,2,1,2,0,0,5,3,0,6,4,1|Up|1,2,2,1,1,6,1,2,0,0,5,3,0,0,4,1
1,2,2,1,1,6,1,2,0,0,5,3,0,0,4,1|Left|1,3,1,0,1,6,1,2,5,3,0,1,4,1,0,0
1,3,1,0,1,6,1,2,5,3,0,1,4,1,0,0|Right|1,1,3,1,1,6,1,2,0,5,3,1,0,0,4,1
1,1,3,1,1,6,1,2,0,5,3,1,0,0,4,1|Down|1,0,3,0,0,1,1,1,0,6,3,3,0,5,4,2
1,0,3,0,0,1,1,1,0,6,3,3,0,5,4,2|Left|1,3,0,0,2,1,0,0,6,4,0,1,5,4,2,0
1,3,0,0,2,1,0,0,6,4,0,1,5,4,2,0|Right|0,0,1,3,1,0,2,1,0,6,4,1,0,5,4,2
0,0,1,3,1,0,2,1,0,6,4,1,0,5,4,2|Up|1,6,1,3,0,5,2,3,0,0,5,0,0,1,0,0
1,6,1,3,0,5,2,3,0,0,5,0,0,1,0,0|Up|1,6,1,0,0,5,2,0,0,1,5,1,0,0,0,4
1,6,1,0,0,5,2,0,0,1,5,1,0,0,0,4|Up|1,6,1,1,0,5,2,4,0,1,5,0,0,0,1,0
1,6,1,1,0,5,2,4,0,1,5,0,0,0,1,0|Left|1,6,2,0,2,4,0,0,1,5,0,0,1,5,1,0
1,6,2,0,2,4,0,0,1,5,0,0,1,5,1,0|Right|0,1,6,2,0,0,2,4,0,0,1,5,1,1,5,1
0,1,6,2,0,0,2,4,0,0,1,5,1,1,5,1|Left|1,6,2,1,2,4,0,0,1,5,0,0,2,5,1,0
1,6,2,1,2,4,0,0,1,5,0,0,2,5,1,0|Up|1,6,2,1,2,4,1,0,1,6,0,0,2,0,1,0
1,6,2,1,2,4,1,0,1,6,0,0,2,0,1,0|Up|1,6,2,1,2,4,2,0,1,6,0,0,2,0,1,0
1,6,2,1,2,4,2,0,1,6,0,0,2,0,1,0|Left|1,6,2,1,2,4,2,0,1,6,0,1,2,1,0,0
1,6,2,1,2,4,2,0,1,6,0,1,2,1,0,0|Down|1,6,1,0,2,4,0,0,1,6,0,0,2,1,3,2
1,6,1,0,2,4,0,0,1,6,0,0,2,1,3,2|Left|1,6,1,0,2,4,0,0,1,6,0,0,2,1,3,2
1,6,1,0,2,4,0,0,1,6,0,0,2,1,3,2|Right|0,1,6,1,0,1,2,4,0,0,1,6,2,1,3,2
0,1,6,1,0,1,2,4,0,0,1,6,2,1,3,2|Down|0,1,6,1,0,0,2,4,0,1,1,6,2,2,3,2
0,1,6,1,0,0,2,4,0,1,1,6,2,2,3,2|Down|0,1,6,1,0,0,2,4,0,2,1,6,2,2,3,2
0,1,6,1,0,0,2,4,0,2,1,6,2,2,3,2|Right|0,1,6,1,0,0,2,4,0,2,1,6,1,3,3,2
0,1,6,1,0,0,2,4,0,2,1,6,1,3,3,2|Up|1,1,6,1,1,2,2,4,0,3,1,6,0,0,3,2
1,1,6,1,1,2,2,4,0,3,1,6,0,0,3,2|Left|2,6,1,0,1,3,4,0,3,1,6,0,3,2,0,1
2,6,1,0,1,3,4,0,3,1,6,0,3,2,0,1|Down|0,6,0,2,2,3,1,0,1,1,4,0,4,2,6,1
0,6,0,2,2,3,1,0,1,1,4,0,4,2,6,1|Up|2,6,1,2,1,3,4,1,4,1,6,0,0,2,1,0
2,6,1,2,1,3,4,1,4,1,6,0,0,2,1,0|Down|0,6,1,1,0,3,4,2,2,1,6,1,1,2,1,4
0,6,1,1,0,3,4,2,2,1,6,1,1,2,1,4|Up|2,6,1,1,1,3,4,2,1,1,6,1,0,2,1,4
2,6,1,1,1,3,4,2,1,1,6,1,0,2,1,4|Up|2,6,1,1,2,3,4,2,1,1,6,1,0,2,1,4
2,6,1,1,2,3,4,2,1,1,6,1,0,2,1,4|Left|2,6,2,0,2,3,4,2,2,6,1,0,2,1,4,1
2,6,2,0,2,3,4,2,2,6,1,0,2,1,4,1|Down|0,6,2,0,2,3,4,0,3,6,1,2,3,1,4,1
0,6,2,0,2,3,4,0,3,6,1,2,3,1,4,1|Down|0,6,2,1,0,3,4,0,2,6,1,2,4,1,4,1
0,6,2,1,0,3,4,0,2,6,1,2,4,1,4,1|Down|1,6,2,0,0,3,4,1,2,6,1,2,4,1,4,1
1,6,2,0,0,3,4,1,2,6,1,2,4,1,4,1|Left|1,6,2,1,3,4,1,0,2,6,1,2,4,1,4,1
1,6,2,1,3,4,1,0,2,6,1,2,4,1,4,1|Left|1,6,2,1,3,4,1,0,2,6,1,2,4,1,4,1
1,6,2,1,3,4,1,0,2,6,1,2,4,1,4,1|Right|1,6,2,1,2,3,4,1,2,6,1,2,4,1,4,1
1,6,2,1,2,3,4,1,2,6,1,2,4,1,4,1|Up|1,6,2,3,3,3,4,1,4,6,1,1,0,1,4,0
1,6,2,3,3,3,4,1,4,6,1,1,0,1,4,0|Up|1,6,2,3,3,3,4,2,4,6,1,1,0,1,4,0
1,6,2,3,3,3,4,2,4,6,1,1,0,1,4,0|Down|0,6,2,1,1,3,4,3,3,6,1,2,4,1,4,1
0,6,2,1,1,3,4,3,3,6,1,2,4,1,4,1|Down|0,6,2,1,1,3,4,3,3,6,1,2,4,1,4,1
0,6,2,1,1,3,4,3,3,6,1,2,4,1,4,1|Up|1,6,2,1,3,3,4,3,4,6,1,2,1,1,4,1
1,6,2,1,3,3,4,3,4,6,1,2,1,1,4,1|Up|1,6,2,1,3,3,4,3,4,6,1,2,1,1,4,1
1,6,2,1,3,3,4,3,4,6,1,2,1,1,4,1|Left|1,6,2,1,4,4,3,1,4,6,1,2,2,4,1,0
1,6,2,1,4,4,3,1,4,6,1,2,2,4,1,0|Left|1,6,2,1,5,3,1,0,4,6,1,2,2,4,1,1
1,6,2,1,5,3,1,0,4,6,1,2,2,4,1,1|Right|1,6,2,1,1,5,3,1,4,6,1,2,0,2,4,2
1,6,2,1,1,5,3,1,4,6,1,2,0,2,4,2|Up|2,6,2,3,4,5,3,2,0,6,1,0,1,2,4,0
2,6,2,3,4,5,3,2,0,6,1,0,1,2,4,0|Right|2,6,2,3,4,5,3,2,1,0,6,1,0,1,2,4
2,6,2,3,4,5,3,2,1,0,6,1,0,1,2,4|Left|2,6,2,3,4,5,3,2,1,6,1,1,1,2,4,0
2,6,2,3,4,5,3,2,1,6,1,1,1,2,4,0|Up|2,6,2,3,4,5,3,2,2,6,1,1,0,2,4,2
2,6,2,3,4,5,3,2,2,6,1,1,0,2,4,2|Right|2,6,2,3,4,5,3,2,0,2,6,2,1,2,4,2
2,6,2,3,4,5,3,2,0,2,6,2,1,2,4,2|Left|2,6,2,3,4,5,3,2,2,6,2,1,1,2,4,2
