2,1,0,0,5,2,1,0,1,4,1,2,4,1,0,0|Right|0,0,2,1,1,5,2,1,1,4,1,2,0,0,4,1
0,0,2,1,1,5,2,1,1,4,1,2,0,0,4,1|Left|2,1,0,1,1,5,2,1,1,4,1,2,4,1,0,0
2,1,0,1,1,5,2,1,1,4,1,2,4,1,0,0|Down|0,1,0,0,2,5,1,0,2,4,2,2,4,1,1,2
0,1,0,0,2,5,1,0,2,4,2,2,4,1,1,2|Up|3,1,1,3,4,5,2,0,0,4,1,0,0,1,1,0
3,1,1,3,4,5,2,0,0,4,1,0,0,1,1,0|Down|0,1,0,0,2,5,1,0,3,4,2,0,4,1,2,3
0,1,0,0,2,5,1,0,3,4,2,0,4,1,2,3|Down|0,1,0,0,2,5,0,0,3,4,1,1,4,1,3,3
0,1,0,0,2,5,0,0,3,4,1,1,4,1,3,3|Left|1,0,0,0,2,5,0,0,3,4,2,0,4,1,4,1
1,0,0,0,2,5,0,0,3,4,2,0,4,1,4,1|Right|0,0,1,1,0,0,2,5,0,3,4,2,4,1,4,1
0,0,1,1,0,0,2,5,0,3,4,2,4,1,4,1|Right|0,0,0,2,0,0,2,5,1,3,4,2,4,1,4,1
0,0,0,2,0,0,2,5,1,3,4,2,4,1,4,1|Up|1,3,2,2,4,1,5,5,0,0,0,2,0,1,0,1
1,3,2,2,4,1,5,5,0,0,0,2,0,1,0,1|Down|0,0,0,2,2,0,0,5,1,3,2,2,4,2,5,1
0,0,0,2,2,0,0,5,1,3,2,2,4,2,5,1|Down|0,0,0,2,2,0,0,5,1,3,2,2,4,2,5,1
0,0,0,2,2,0,0,5,1,3,2,2,4,2,5,1|Up|2,3,2,2,1,2,5,5,4,0,0,2,0,1,0,1
2,3,2,2,1,2,5,5,4,0,0,2,0,1,0,1|Right|0,2,3,3,0,1,2,6,0,0,4,2,0,0,1,2
0,2,3,3,0,1,2,6,0,0,4,2,0,0,1,2|Left|2,4,0,0,1,2,6,0,4,2,0,0,1,2,0,2
2,4,0,0,1,2,6,0,4,2,0,0,1,2,0,2|Right|1,0,2,4,0,1,2,6,0,0,4,2,0,0,1,3
1,0,2,4,0,1,2,6,0,0,4,2,0,0,1,3|Up|1,1,3,4,0,0,4,6,0,1,1,2,0,0,0,3
1,1,3,4,0,0,4,6,0,1,1,2,0,0,0,3|Up|1,2,3,4,0,0,4,6,0,0,1,2,0,1,0,3
1,2,3,4,0,0,4,6,0,0,1,2,0,1,0,3|Down|0,0,0,4,1,0,3,6,0,2,4,2,1,1,1,3
0,0,0,4,1,0,3,6,0,2,4,2,1,1,1,3|Right|0,0,0,4,0,1,3,6,0,2,4,2,1,2,1,3
0,0,0,4,0,1,3,6,0,2,4,2,1,2,1,3|Left|4,0,0,1,1,3,6,0,2,4,2,0,1,2,1,3
4,0,0,1,1,3,6,0,2,4,2,0,1,2,1,3|Down|4,0,0,0,1,3,6,0,2,4,2,1,1,2,1,3
4,0,0,0,1,3,6,0,2,4,2,1,1,2,1,3|Up|4,3,6,1,1,4,2,3,2,2,1,0,1,0,0,2
4,3,6,1,1,4,2,3,2,2,1,0,1,0,0,2|Down|4,1,0,0,1,3,6,1,2,4,2,3,1,2,1,2
4,1,0,0,1,3,6,1,2,4,2,3,1,2,1,2|Right|0,1,4,1,1,3,6,1,2,4,2,3,1,2,1,2
0,1,4,1,1,3,6,1,2,4,2,3,1,2,1,2|Right|0,1,4,1,1,3,6,1,2,4,2,3,1,2,1,2
0,1,4,1,1,3,6,1,2,4,2,3,1,2,1,2|Left|1,4,1,1,1,3,6,1,2,4,2,3,1,2,1,2
1,4,1,1,1,3,6,1,2,4,2,3,1,2,1,2|Left|1,4,2,1,1,3,6,1,2,4,2,3,1,2,1,2
1,4,2,1,1,3,6,1,2,4,2,3,1,2,1,2|Down|1,4,2,0,2,3,6,2,2,4,2,3,1,2,1,2
1,4,2,0,2,3,6,2,2,4,2,3,1,2,1,2|Left|1,4,2,0,2,3,6,2,2,4,2,3,1,2,1,2
1,4,2,0,2,3,6,2,2,4,2,3,1,2,1,2|Up|1,4,2,2,3,3,6,3,1,4,2,2,0,2,1,2
1,4,2,2,3,3,6,3,1,4,2,2,0,2,1,2|Up|1,4,2,2,3,3,6,3,1,4,2,3,1,2,1,0
1,4,2,2,3,3,6,3,1,4,2,3,1,2,1,0|Up|1,4,2,2,3,3,6,4,2,4,2,1,0,2,1,0
1,4,2,2,3,3,6,4,2,4,2,1,0,2,1,0|Right|0,1,4,3,0,4,6,4,2,4,2,1,1,0,2,1
0,1,4,3,0,4,6,4,2,4,2,1,1,0,2,1|Up|2,1,4,3,1,5,6,4,0,0,3,2,1,0,0,0
2,1,4,3,1,5,6,4,0,0,3,2,1,0,0,0|Right|2,1,4,3,1,5,6,4,0,0,3,2,1,0,0,1
2,1,4,3,1,5,6,4,0,0,3,2,1,0,0,1|Down|1,0,0,3,0,0,4,4,2,1,6,2,2,5,3,1
1,0,0,3,0,0,4,4,2,1,6,2,2,5,3,1|Left|1,3,0,0,5,0,1,0,2,1,6,2,2,5,3,1
1,3,0,0,5,0,1,0,2,1,6,2,2,5,3,1|Right|0,0,1,3,1,0,5,1,2,1,6,2,2,5,3,1
0,0,1,3,1,0,5,1,2,1,6,2,2,5,3,1|Up|1,1,1,3,3,5,5,1,0,1,6,2,0,0,3,1
1,1,1,3,3,5,5,1,0,1,6,2,0,0,3,1|Down|0,1,1,3,0,1,5,1,1,5,6,2,3,1,3,1
0,1,1,3,0,1,5,1,1,5,6,2,3,1,3,1|Up|1,2,1,3,3,5,5,1,0,1,6,2,1,0,3,1
1,2,1,3,3,5,5,1,0,1,6,2,1,0,3,1|Down|1,0,1,3,1,2,5,1,3,5,6,2,1,1,3,1
1,0,1,3,1,2,5,1,3,5,6,2,1,1,3,1|Right|0,0,2,3,1,2,5,1,3,5,6,2,1,2,3,1
0,0,2,3,1,2,5,1,3,5,6,2,1,2,3,1|Down|0,0,2,3,1,2,5,1,3,5,6,2,1,2,3,1
0,0,2,3,1,2,5,1,3,5,6,2,1,2,3,1|Left|2,3,0,1,1,2,5,1,3,5,6,2,1,2,3,1
2,3,0,1,1,2,5,1,3,5,6,2,1,2,3,1|Right|0,2,3,1,1,2,5,1,3,5,6,2,1,2,3,1
0,2,3,1,1,2,5,1,3,5,6,2,1,2,3,1|Up|1,3,3,2,3,5,5,2,1,2,6,1,0,0,3,1
1,3,3,2,3,5,5,2,1,2,6,1,0,0,3,1|Right|0,1,4,2,1,3,6,2,1,2,6,1,0,0,3,1
0,1,4,2,1,3,6,2,1,2,6,1,0,0,3,1|Right|0,1,4,2,1,3,6,2,1,2,6,1,0,0,3,1
0,1,4,2,1,3,6,2,1,2,6,1,0,0,3,1|Left|1,4,2,1,1,3,6,2,1,2,6,1,3,1,0,0
1,4,2,1,1,3,6,2,1,2,6,1,3,1,0,0|Down|0,4,0,1,2,3,0,1,1,2,2,2,3,1,7,1
0,4,0,1,2,3,0,1,1,2,2,2,3,1,7,1|Right|1,0,4,1,0,2,3,1,0,1,3,2,3,1,7,1
1,0,4,1,0,2,3,1,0,1,3,2,3,1,7,1|Down|0,0,0,0,1,0,4,2,1,2,4,2,3,2,7,1
0,0,0,0,1,0,4,2,1,2,4,2,3,2,7,1|Left|0,0,0,0,1,4,2,0,1,2,4,2,3,2,7,1
0,0,0,0,1,4,2,0,1,2,4,2,3,2,7,1|Down|0,0,0,0,1,0,2,0,2,4,4,2,3,3,7,1
0,0,0,0,1,0,2,0,2,4,4,2,3,3,7,1|Left|0,0,0,0,1,2,0,0,2,5,2,1,4,7,1,0
0,0,0,0,1,2,0,0,2,5,2,1,4,7,1,0|Up|1,2,2,1,2,5,1,0,4,7,0,0,0,0,1,0
1,2,2,1,2,5,1,0,4,7,0,0,0,0,1,0|Up|1,2,2,1,2,5,2,0,4,7,0,0,0,0,0,1
1,2,2,1,2,5,2,0,4,7,0,0,0,0,0,1|Up|1,2,3,2,2,5,0,0,4,7,0,0,0,1,0,0
1,2,3,2,2,5,0,0,4,7,0,0,0,1,0,0|Down|0,2,0,0,1,5,0,1,2,7,0,0,4,1,3,2
0,2,0,0,1,5,0,1,2,7,0,0,4,1,3,2|Down|0,2,0,0,1,5,0,0,2,7,0,1,4,1,3,2
0,2,0,0,1,5,0,0,2,7,0,1,4,1,3,2|Up|1,2,3,1,2,5,0,2,4,7,1,0,0,1,0,0
1,2,3,1,2,5,0,2,4,7,1,0,0,1,0,0|Left|1,2,3,1,2,5,2,0,4,7,1,0,1,0,1,0
1,2,3,1,2,5,2,0,4,7,1,0,1,0,1,0|Left|1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0
1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0|Left|1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0
1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0|Up|1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0
1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0|Left|1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0
1,2,3,1,2,5,2,0,4,7,1,0,2,1,0,0|Right|1,2,3,1,0,2,5,2,0,4,7,1,0,1,2,1
1,2,3,1,0,2,5,2,0,4,7,1,0,1,2,1|Up|1,3,3,1,0,4,5,2,0,1,7,2,0,0,2,2
1,3,3,1,0,4,5,2,0,1,7,2,0,0,2,2|Left|1,4,1,0,4,5,2,0,1,7,2,0,3,0,1,0
1,4,1,0,4,5,2,0,1,7,2,0,3,0,1,0|Left|1,4,1,0,4,5,2,0,1,7,2,0,3,1,0,0
1,4,1,0,4,5,2,0,1,7,2,0,3,1,0,0|Down|1,4,0,0,4,5,1,0,1,7,1,0,3,1,3,0
1,4,0,0,4,5,1,0,1,7,1,0,3,1,3,0|Up|1,4,2,0,4,5,3,0,1,7,1,0,3,1,0,0
1,4,2,0,4,5,3,0,1,7,1,0,3,1,0,0|Up|1,4,2,0,4,5,3,0,1,7,1,0,3,1,0,0
1,4,2,0,4,5,3,0,1,7,1,0,3,1,0,0|Down|1,4,0,0,4,5,2,0,1,7,3,0,3,1,1,1
1,4,0,0,4,5,2,0,1,7,3,0,3,1,1,1|Up|1,4,2,1,4,5,3,0,1,7,1,0,3,1,1,0
1,4,2,1,4,5,3,0,1,7,1,0,3,1,1,0|Down|1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,1
1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,1|Left|1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,1
1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,1|Down|1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,2
1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,2|Down|1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,2
1,4,0,0,4,5,2,0,1,7,3,1,3,1,2,2|Up|1,4,2,1,4,5,3,2,1,7,2,2,3,1,0,0
1,4,2,1,4,5,3,2,1,7,2,2,3,1,0,0|Right|1,4,2,1,4,5,3,2,0,1,7,3,1,0,3,1
1,4,2,1,4,5,3,2,0,1,7,3,1,0,3,1|Right|1,4,2,1,4,5,3,2,0,1,7,3,0,1,3,1
1,4,2,1,4,5,3,2,0,1,7,3,0,1,3,1|Left|1,4,2,1,4,5,3,2,1,7,3,2,1,3,1,0
1,4,2,1,4,5,3,2,1,7,3,2,1,3,1,0|Down|0,4,0,0,1,5,2,1,4,7,4,1,2,3,1,3
0,4,0,0,1,5,2,1,4,7,4,1,2,3,1,3|Down|0,4,0,0,1,5,2,1,4,7,4,2,2,3,1,3
0,4,0,0,1,5,2,1,4,7,4,2,2,3,1,3|Up|1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0
1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0|Left|1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0
1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0|Up|1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0
1,4,2,1,4,5,4,2,2,7,1,3,1,3,0,0|Right|1,4,2,1,4,5,4,2,2,7,1,3,1,0,1,3
1,4,2,1,4,5,4,2,2,7,1,3,1,0,1,3|Right|1,4,2,1,4,5,4,2,2,7,1,3,1,0,2,3
1,4,2,1,4,5,4,2,2,7,1,3,1,0,2,3|Down|1,1,2,0,4,4,4,1,2,5,1,2,1,7,2,4
1,1,2,0,4,4,4,1,2,5,1,2,1,7,2,4|Down|1,1,2,0,4,4,4,1,2,5,1,2,1,7,2,4
1,1,2,0,4,4,4,1,2,5,1,2,1,7,2,4|Up|1,1,2,1,4,4,4,2,2,5,1,4,1,7,2,2
1,1,2,1,4,4,4,2,2,5,1,4,1,7,2,2|Down|1,1,2,1,4,4,4,2,2,5,1,4,1,7,2,2
1,1,2,1,4,4,4,2,2,5,1,4,1,7,2,2|Right|0,2,2,1,1,5,4,2,2,5,1,4,0,1,7,3
0,2,2,1,1,5,4,2,2,5,1,4,0,1,7,3|Down|0,1,2,1,0,2,4,2,1,6,1,4,2,1,7,3
0,1,2,1,0,2,4,2,1,6,1,4,2,1,7,3|Up|1,1,2,1,2,2,4,2,1,6,1,4,0,1,7,3
1,1,2,1,2,2,4,2,1,6,1,4,0,1,7,3|Down|1,1,2,1,1,2,4,2,2,6,1,4,1,1,7,3
1,1,2,1,1,2,4,2,2,6,1,4,1,1,7,3|Left|2,2,1,0,1,2,4,2,2,6,1,4,2,7,3,1
2,2,1,0,1,2,4,2,2,6,1,4,2,7,3,1|Down|1,0,1,0,2,3,4,2,1,6,1,4,3,7,3,1
1,0,1,0,2,3,4,2,1,6,1,4,3,7,3,1|Down|1,0,1,0,2,3,4,2,1,6,1,4,3,7,3,1
1,0,1,0,2,3,4,2,1,6,1,4,3,7,3,1|Left|2,0,0,1,2,3,4,2,1,6,1,4,3,7,3,1
2,0,0,1,2,3,4,2,1,6,1,4,3,7,3,1|Left|2,1,0,0,2,3,4,2,1,6,1,4,3,7,3,1
2,1,0,0,2,3,4,2,1,6,1,4,3,7,3,1|Up|3,1,4,2,1,3,1,4,3,6,3,1,0,7,0,1
3,1,4,2,1,3,1,4,3,6,3,1,0,7,0,1|Left|3,1,4,2,1,3,1,4,3,6,3,1,7,1,1,0
3,1,4,2,1,3,1,4,3,6,3,1,7,1,1,0|Down|3,1,4,1,1,3,1,2,3,6,3,4,7,1,1,1
3,1,4,1,1,3,1,2,3,6,3,4,7,1,1,1|Left|3,1,4,1,1,3,1,2,3,6,3,4,7,1,2,1
